Date,Price,Open,High,Low,Vol.,Change %
2017-02-13,2078.65,2074.94,2078.66,2070.36,289.68M,0.17%
2017-02-10,2075.08,2075.8,2080.74,2072.23,314.68M,0.45%
2017-02-09,2065.88,2067.15,2072.69,2062.12,236.01M,0.04%
2017-02-08,2065.08,2072.58,2072.58,2052.29,266.72M,-0.49%
2017-02-07,2075.21,2077.8,2079.23,2071.05,271.81M,-0.12%
2017-02-06,2077.66,2085.73,2088.37,2073.03,315.32M,0.22%
2017-02-03,2073.16,2075.9,2079.85,2064.05,392.58M,0.10%
2017-02-02,2071.01,2080.23,2092.45,2067.76,825.48M,-0.46%
2017-02-01,2080.48,2075.31,2082.7,2073.97,452.53M,0.62%
2017-01-31,2067.57,2077.66,2079.97,2067.57,288.28M,-0.77%
2017-01-26,2083.59,2074.77,2088.6,2068.5,257.92M,0.81%
2017-01-25,2066.94,2075.33,2077.72,2062.96,310.24M,0.06%
2017-01-24,2065.76,2070.22,2072.66,2058.59,312.41M,-0.01%
2017-01-23,2065.99,2067.62,2073.8,2058.91,444.86M,0.02%
2017-01-20,2065.61,2065.54,2072.32,2064,392.65M,-0.35%
2017-01-19,2072.79,2085.61,2091.02,2065.03,415.67M,0.11%
2017-01-18,2070.54,2073.77,2075.23,2058.35,530.13M,-0.06%
2017-01-17,2071.87,2067.52,2078.8,2065.53,601.44M,0.37%
2017-01-16,2064.17,2077.03,2080.05,2058.93,683.93M,-0.61%
2017-01-13,2076.79,2077.12,2080.94,2073.44,518.28M,-0.50%
2017-01-12,2087.14,2077.69,2087.14,2073.89,555.84M,0.58%
2017-01-11,2075.17,2048.08,2079.7,2047.56,335.53M,1.47%
2017-01-10,2045.12,2043.3,2046.78,2039.5,512.66M,-0.18%
2017-01-09,2048.78,2053.18,2053.18,2046.47,398.29M,-0.02%
2017-01-06,2049.12,2048.11,2051.84,2045.66,455.35M,0.35%
2017-01-05,2041.95,2045.52,2046.5,2039.49,541.34M,-0.18%
2017-01-04,2045.64,2046.29,2046.29,2040.61,371.49M,0.08%
2017-01-03,2043.97,2034.31,2044.07,2028.47,268.13M,0.88%
2017-01-02,2026.16,2022.23,2031.79,2015.68,229.88M,-0.01%
2016-12-29,2026.46,2020.42,2026.57,2016.25,264.52M,0.10%
2016-12-28,2024.49,2021.86,2029.69,2020.86,356.59M,-0.87%
2016-12-27,2042.17,2040.74,2044.43,2037.12,384.03M,0.22%
2016-12-26,2037.75,2038.33,2039.76,2034.8,366.64M,0.09%
2016-12-23,2035.9,2036.17,2037.71,2031.54,310.88M,0.01%
2016-12-22,2035.73,2041.61,2042.9,2033.99,275.10M,-0.11%
2016-12-21,2037.96,2049.47,2053.46,2037.96,284.57M,-0.19%
2016-12-20,2041.94,2044.87,2047.38,2040.81,314.22M,0.17%
2016-12-19,2038.39,2039.4,2046.03,2037.04,249.87M,-0.19%
2016-12-16,2042.24,2037.35,2043.6,2033.23,289.71M,0.27%
2016-12-15,2036.65,2022.14,2040.62,2021.76,300.19M,-0.01%
2016-12-14,2036.87,2043.07,2044.42,2031.18,384.03M,0.04%
2016-12-13,2035.98,2026.39,2035.99,2023.61,383.36M,0.43%
2016-12-12,2027.24,2031.95,2031.95,2020.97,289.80M,0.13%
2016-12-09,2024.69,2024.52,2026.83,2019.79,225.66M,-0.31%
2016-12-08,2031.07,2008.31,2031.07,2007.57,239.43M,1.97%
2016-12-07,1991.89,1995.69,1997.62,1987.26,204.41M,0.10%
2016-12-06,1989.86,1976.51,1993.47,1976.51,214.65M,1.35%
2016-12-05,1963.36,1965.71,1971.24,1960.65,237.19M,-0.37%
2016-12-02,1970.61,1980.14,1981.64,1966.42,243.18M,-0.66%
2016-12-01,1983.75,1987.48,1989.08,1979.67,217.88M,0.01%
2016-11-30,1983.48,1980.38,1988.44,1977.09,233.09M,0.26%
2016-11-29,1978.39,1977.1,1982.53,1972.31,214.57M,0.01%
2016-11-28,1978.13,1976.58,1983.43,1966.78,213.58M,0.19%
2016-11-25,1974.46,1972.6,1978.45,1969.09,201.94M,0.16%
2016-11-24,1971.26,1985.11,1988.96,1968.5,235.44M,-0.84%
2016-11-23,1987.95,1987.64,1996.65,1981.22,308.20M,0.23%
2016-11-22,1983.47,1976.07,1986.82,1974.05,231.37M,0.89%
2016-11-21,1966.05,1971.03,1976.23,1962.42,223.51M,-0.43%
2016-11-18,1974.58,1983.07,1983.26,1968.13,306.96M,-0.30%
2016-11-17,1980.55,1976.21,1983.87,1968.8,272.17M,0.05%
2016-11-16,1979.65,1980.82,1985.67,1976.63,306.50M,0.62%
2016-11-15,1967.53,1977.33,1978.94,1967.21,375.66M,-0.35%
2016-11-14,1974.4,1982.93,1988.65,1974.27,352.12M,-0.51%
2016-11-11,1984.43,1988.87,1994.05,1982.15,386.86M,-0.91%
2016-11-10,2002.6,1989.85,2002.6,1983.26,433.88M,2.26%
2016-11-09,1958.38,2008.08,2015.23,1931.07,709.04M,-2.25%
2016-11-08,2003.38,2009.56,2010.17,1994.33,239.58M,0.29%
2016-11-07,1997.58,1997.58,2001.74,1992.14,210.33M,0.79%
2016-11-04,1982.02,1983.87,1985.29,1976.57,227.78M,-0.09%
2016-11-03,1983.8,1974.93,1988.82,1973.58,272.73M,0.25%
2016-11-02,1978.94,1995.41,1997.46,1976.34,333.53M,-1.42%
2016-11-01,2007.39,2003.41,2010.51,1990.45,321.78M,-0.04%
2016-10-31,2008.19,2011.29,2016.01,2005.95,400.66M,-0.56%
2016-10-28,2019.42,2021.97,2026.85,2015.72,270.53M,-0.23%
2016-10-27,2024.12,2018.24,2026.33,2015.66,298.69M,0.51%
2016-10-26,2013.89,2030.37,2030.37,2002.29,392.40M,-1.14%
2016-10-25,2037.17,2042.29,2042.65,2031.25,299.10M,-0.52%
2016-10-24,2047.74,2037.19,2047.74,2036.77,252.04M,0.73%
2016-10-21,2033,2039.4,2040.4,2029.79,260.36M,-0.37%
2016-10-20,2040.6,2044.12,2048.25,2036.54,276.00M,-0.02%
2016-10-19,2040.94,2036.18,2050.51,2035.9,321.94M,0.02%
2016-10-18,2040.43,2027.81,2040.72,2026.47,305.93M,0.63%
2016-10-17,2027.61,2028.93,2033.56,2011.81,333.40M,0.24%
2016-10-14,2022.66,2021.66,2028.76,2021.11,458.90M,0.36%
2016-10-13,2015.44,2033.99,2035.93,2014.89,440.26M,-0.90%
2016-10-12,2033.73,2022.97,2037.02,2022.39,297.37M,0.09%
2016-10-11,2031.93,2053.29,2060.78,2030.51,343.22M,-1.21%
2016-10-10,2056.82,2047.19,2058.73,2039.99,314.90M,0.15%
2016-10-07,2053.8,2065.95,2067.49,2051.6,422.45M,-0.56%
2016-10-06,2065.3,2069.3,2070.43,2055.83,337.71M,0.60%
2016-10-05,2053,2043.37,2056.01,2036.87,292.34M,-0.09%
2016-10-04,2054.86,2056.94,2059.25,2050.46,318.85M,0.55%
2016-09-30,2043.63,2054.25,2056.33,2042.77,326.39M,-1.21%
2016-09-29,2068.72,2063.74,2072.09,2063.74,416.17M,0.76%
2016-09-28,2053.06,2062.57,2062.98,2051.68,546.45M,-0.47%
2016-09-27,2062.82,2037.32,2064.89,2031.13,664.04M,0.77%
2016-09-26,2047.11,2052.76,2060.71,2042.7,359.62M,-0.34%
2016-09-23,2054.07,2053.22,2057.35,2048.96,494.11M,0.21%
2016-09-22,2049.7,2050.31,2060.26,2048.8,447.59M,0.67%
2016-09-21,2035.99,2022.81,2035.99,2021.78,525.10M,0.51%
2016-09-20,2025.71,2014.5,2026.56,2010.25,362.34M,0.49%
2016-09-19,2015.78,1997.43,2019.45,1997.1,434.44M,0.82%
2016-09-13,1999.36,2011.93,2013.03,1997.58,437.42M,0.40%
2016-09-12,1991.48,2003.67,2011.04,1991.47,422.88M,-2.28%
2016-09-09,2037.87,2048.94,2049.3,2029.46,392.68M,-1.25%
2016-09-08,2063.73,2064.96,2070.66,2053.2,656.65M,0.09%
2016-09-07,2061.88,2068.81,2073.89,2061.88,687.16M,-0.23%
2016-09-06,2066.53,2058.21,2067.77,2057.26,462.55M,0.31%
2016-09-05,2060.08,2049.19,2061,2047.49,572.97M,1.07%
2016-09-02,2038.31,2033.92,2039.18,2030.17,342.63M,0.28%
2016-09-01,2032.72,2022.96,2032.72,2016.47,300.51M,-0.09%
2016-08-31,2034.65,2038.58,2041.17,2027.24,400.95M,-0.25%
2016-08-30,2039.74,2038.6,2049.99,2036.76,378.56M,0.36%
2016-08-29,2032.35,2028.64,2034.63,2024.93,316.97M,-0.25%
2016-08-26,2037.5,2036.74,2039.91,2027.68,288.18M,-0.27%
2016-08-25,2042.92,2041.58,2046,2035.01,277.43M,-0.04%
2016-08-24,2043.76,2050.82,2052.74,2039.53,285.18M,-0.30%
2016-08-23,2049.93,2044.27,2051.43,2041.86,360.41M,0.38%
2016-08-22,2042.16,2054.37,2054.71,2040.51,343.50M,-0.68%
2016-08-19,2056.24,2057.9,2059.3,2049.52,392.32M,0.04%
2016-08-18,2055.47,2048.15,2056.09,2041.9,353.08M,0.57%
2016-08-17,2043.75,2045.37,2048.29,2032.53,391.72M,-0.20%
2016-08-16,2047.76,2056,2063.09,2047.73,374.87M,-0.13%
2016-08-12,2050.47,2053.82,2060.84,2046.15,376.49M,0.08%
2016-08-11,2048.8,2042.64,2048.8,2035.25,346.08M,0.20%
2016-08-10,2044.64,2043.03,2049.36,2039.86,331.09M,0.04%
2016-08-09,2043.78,2033.52,2046.03,2032.18,436.72M,0.62%
2016-08-08,2031.12,2025.55,2031.14,2018.81,270.48M,0.65%
2016-08-05,2017.94,2006.23,2018.16,2004.37,289.29M,0.90%
2016-08-04,2000.03,2006.08,2006.48,1994.73,326.51M,0.26%
2016-08-03,1994.79,2008.68,2008.68,1993,485.85M,-1.20%
2016-08-02,2019.03,2023.55,2026.1,2017.59,409.94M,-0.52%
2016-08-01,2029.61,2024.71,2031.58,2024.57,369.59M,0.67%
2016-07-29,2016.19,2023.24,2028.99,2016.19,366.38M,-0.24%
2016-07-28,2021.1,2029.07,2029.38,2014.36,350.88M,-0.20%
2016-07-27,2025.05,2027.07,2030.69,2021.15,411.66M,-0.11%
2016-07-26,2027.34,2009.4,2027.34,2008.25,338.61M,0.75%
2016-07-25,2012.32,2014.74,2020.69,2006.63,350.23M,0.10%
2016-07-22,2010.34,2005.37,2014.44,2002.66,320.95M,-0.09%
2016-07-21,2012.22,2019.36,2020.55,2007.59,391.05M,-0.16%
2016-07-20,2015.46,2013.4,2015.47,2003.87,316.34M,-0.07%
2016-07-19,2016.89,2022.8,2023.22,2010.27,380.80M,-0.21%
2016-07-18,2021.11,2018.22,2022.11,2012.3,380.09M,0.19%
2016-07-15,2017.26,2015.37,2022.34,2011.1,477.81M,0.42%
2016-07-14,2008.77,2004.12,2009.67,1997.94,340.23M,0.16%
2016-07-13,2005.55,2007.65,2013.6,1995.84,357.64M,0.72%
2016-07-12,1991.23,1991.13,1998.03,1986.45,432.65M,0.14%
2016-07-11,1988.54,1979.36,1990.95,1977.81,337.76M,1.30%
2016-07-08,1963.1,1972.28,1979.75,1956.91,356.53M,-0.56%
2016-07-07,1974.08,1963.3,1976.49,1959.83,378.76M,1.07%
2016-07-06,1953.12,1980.11,1982.8,1944.33,457.44M,-1.85%
2016-07-05,1989.85,1995.69,1996.77,1985.94,405.49M,-0.27%
2016-07-04,1995.3,1989.44,1997.37,1985.11,468.61M,0.40%
2016-07-01,1987.32,1977.36,1993.98,1975.89,448.13M,0.86%
2016-06-30,1970.35,1971.54,1972.81,1959.28,349.86M,0.72%
2016-06-29,1956.36,1946.31,1966.21,1941.9,451.19M,1.04%
2016-06-28,1936.22,1907.71,1937.99,1907.49,373.46M,0.49%
2016-06-27,1926.85,1901.85,1926.87,1900.83,394.27M,0.08%
2016-06-24,1925.24,2001.55,2001.55,1892.75,750.55M,-3.09%
2016-06-23,1986.71,1989.42,1990.71,1980.14,455.39M,-0.29%
2016-06-22,1992.58,1981.78,1994.76,1979.37,407.44M,0.50%
2016-06-21,1982.7,1977.8,1983.87,1971.99,557.44M,0.08%
2016-06-20,1981.12,1974.43,1984.07,1969.56,391.34M,1.42%
2016-06-17,1953.4,1966.23,1970.54,1949.6,485.27M,0.07%
2016-06-16,1951.99,1971.53,1974.01,1944.8,438.79M,-0.86%
2016-06-15,1968.83,1972,1975.87,1960.97,376.77M,-0.16%
2016-06-14,1972.03,1976.8,1982.32,1965.34,439.94M,-0.36%
2016-06-13,1979.06,2001.03,2001.79,1976.69,443.00M,-1.91%
2016-06-10,2017.63,2022.77,2022.77,2014.15,404.30M,-0.32%
2016-06-09,2024.17,2028.02,2035.27,2012.14,599.68M,-0.14%
2016-06-08,2027.08,2013.72,2027.09,2008.59,497.94M,0.77%
2016-06-07,2011.63,1993.08,2011.67,1992.77,481.35M,1.30%
2016-06-03,1985.84,1991.58,1991.58,1979.66,540.86M,0.04%
2016-06-02,1985.11,1983.86,1988,1978.82,474.23M,0.12%
2016-06-01,1982.72,1976.87,1986.76,1975.82,502.29M,-0.03%
2016-05-31,1983.4,1962.47,1984.18,1958.16,657.04M,0.83%
2016-05-30,1967.13,1969.72,1970.54,1955.49,550.50M,-0.10%
2016-05-27,1969.17,1962.33,1971.27,1959.75,523.53M,0.62%
2016-05-26,1957.06,1965.81,1967.45,1955.97,558.26M,-0.18%
2016-05-25,1960.51,1953.63,1964.91,1951.17,656.87M,1.18%
2016-05-24,1937.68,1951.18,1951.39,1937.67,517.08M,-0.90%
2016-05-23,1955.25,1954.26,1956.77,1940.44,399.51M,0.39%
2016-05-20,1947.67,1943.84,1951.5,1940.36,388.05M,0.05%
2016-05-19,1946.78,1953.91,1954.29,1942.48,505.92M,-0.51%
2016-05-18,1956.73,1962.78,1964.34,1945.56,696.27M,-0.58%
2016-05-17,1968.06,1973.86,1975.1,1962.57,597.58M,0.01%
2016-05-16,1967.91,1961.91,1970.53,1961.32,526.72M,0.05%
2016-05-13,1966.99,1979.97,1980.45,1962.77,509.12M,-0.53%
2016-05-12,1977.49,1973.28,1981.49,1970.54,462.88M,-0.13%
2016-05-11,1980.1,1989.17,1989.17,1970.48,398.53M,-0.12%
2016-05-10,1982.5,1965.86,1982.5,1964.9,369.08M,0.75%
2016-05-09,1967.81,1974.52,1976.14,1962.92,342.19M,-0.45%
2016-05-04,1976.71,1978.24,1982.38,1969.22,352.70M,-0.49%
2016-05-03,1986.41,1988.34,1989.41,1979.66,310.49M,0.42%
2016-05-02,1978.15,1991.84,1991.84,1977.03,328.20M,-0.80%
2016-04-29,1994.15,1998.68,1999.34,1983.3,401.06M,-0.34%
2016-04-28,2000.93,2020.83,2022.99,1998.6,341.14M,-0.72%
2016-04-27,2015.4,2019.31,2019.86,2012.75,412.80M,-0.21%
2016-04-26,2019.63,2013.26,2021.59,2011.85,509.28M,0.25%
2016-04-25,2014.55,2016.05,2016.65,2007.18,397.68M,-0.05%
2016-04-22,2015.49,2014.93,2017.9,2010.94,480.47M,-0.33%
2016-04-21,2022.1,2014.6,2022.1,2009.45,392.10M,0.81%
2016-04-20,2005.83,2017.05,2023.77,2005.82,423.96M,-0.27%
2016-04-19,2011.36,2015.1,2020.29,2007.68,401.24M,0.11%
2016-04-18,2009.1,2001.35,2009.55,1998.49,339.25M,-0.28%
2016-04-15,2014.71,2013.38,2016.95,2008.68,317.71M,-0.06%
2016-04-14,2015.93,2004.15,2016.03,2000.83,473.52M,1.75%
2016-04-12,1981.32,1970.5,1981.73,1968.5,387.32M,0.56%
2016-04-11,1970.37,1972.25,1973.9,1963.21,379.54M,-0.09%
2016-04-08,1972.05,1961.29,1972.12,1954.11,400.62M,-0.09%
2016-04-07,1973.89,1978.75,1980.43,1964.99,434.06M,0.13%
2016-04-06,1971.32,1963.17,1975.09,1961.51,358.03M,0.44%
2016-04-05,1962.74,1972.38,1973.17,1959.26,368.16M,-0.82%
2016-04-04,1978.97,1974.73,1979.03,1969.35,363.32M,0.27%
2016-04-01,1973.57,1994.77,1994.77,1970.17,392.26M,-1.12%
2016-03-31,1995.85,2005.72,2007.43,1986.74,335.07M,-0.31%
2016-03-30,2002.14,2005.24,2009.1,1998.51,368.30M,0.36%
2016-03-29,1994.91,1986.93,1997.33,1984.07,385.45M,0.62%
2016-03-28,1982.54,1984.93,1992.46,1981.37,410.47M,-0.06%
2016-03-25,1983.81,1991.06,1991.06,1981.53,463.42M,-0.11%
2016-03-24,1985.97,1988.46,1992.76,1981.17,341.17M,-0.46%
2016-03-23,1995.12,1996.47,2001.67,1989.84,367.55M,-0.08%
2016-03-22,1996.81,1993.37,1997.76,1986.87,383.75M,0.35%
2016-03-21,1989.76,1999.25,2003.12,1982.7,323.26M,-0.12%
2016-03-18,1992.12,1996.31,1996.31,1986.04,385.85M,0.21%
2016-03-17,1987.99,1984.69,2000.3,1984.33,291.58M,0.66%
2016-03-16,1974.9,1971.58,1982.08,1969.66,294.46M,0.25%
2016-03-15,1969.97,1975.61,1979.46,1966.44,264.58M,-0.12%
2016-03-14,1972.27,1985.74,1985.9,1970.56,357.08M,0.04%
2016-03-11,1971.41,1968.3,1975.87,1966.65,303.42M,0.11%
2016-03-10,1969.33,1958.87,1976.19,1955.67,352.32M,0.84%
2016-03-09,1952.95,1940.55,1952.95,1938.32,355.39M,0.35%
2016-03-08,1946.12,1958.94,1958.94,1935.55,358.68M,-0.60%
2016-03-07,1957.87,1961.26,1963.43,1955.97,344.61M,0.11%
2016-03-04,1955.63,1956.01,1958.46,1949.47,316.42M,-0.13%
2016-03-03,1958.17,1957.83,1958.17,1946.57,420.98M,0.55%
2016-03-02,1947.42,1944.27,1949.94,1942.24,323.35M,1.60%
2016-02-29,1916.66,1921.76,1927.05,1916.66,275.05M,-0.18%
2016-02-26,1920.16,1927.1,1927.8,1917.07,280.22M,0.08%
2016-02-25,1918.57,1919.08,1928.49,1906.99,305.79M,0.32%
2016-02-24,1912.53,1908.71,1918.63,1906.19,281.60M,-0.09%
2016-02-23,1914.22,1928.85,1929.53,1909.79,326.81M,-0.11%
2016-02-22,1916.36,1911.56,1921.14,1905.85,267.86M,0.01%
2016-02-19,1916.24,1904.5,1916.24,1902.24,312.20M,0.39%
2016-02-18,1908.84,1909.4,1910.12,1898.49,332.58M,1.32%
2016-02-17,1883.94,1889.41,1897.37,1881.03,344.63M,-0.23%
2016-02-16,1888.3,1870.1,1892.15,1868.11,388.32M,1.40%
2016-02-15,1862.2,1857.33,1864.62,1847.6,284.60M,1.47%
2016-02-12,1835.28,1850.67,1857.12,1817.97,470.50M,-1.41%
2016-02-11,1861.54,1872.68,1877.77,1858.9,386.43M,-2.93%
2016-02-05,1917.79,1914.55,1921.76,1910.31,305.77M,0.08%
2016-02-04,1916.26,1900.48,1917.09,1897.18,365.80M,1.35%
2016-02-03,1890.67,1893.83,1894.72,1882.75,408.60M,-0.84%
2016-02-02,1906.6,1914.96,1920.02,1906.06,412.27M,-0.95%
2016-02-01,1924.82,1919.62,1926.11,1912.85,440.32M,0.67%
2016-01-29,1912.06,1905.01,1912.07,1888.48,386.56M,0.27%
2016-01-28,1906.94,1885.38,1907.56,1877.78,354.31M,0.48%
2016-01-27,1897.87,1888.07,1902.03,1883.39,348.90M,1.40%
2016-01-26,1871.69,1881.87,1884.13,1862.98,298.82M,-1.15%
2016-01-25,1893.43,1890.15,1901.22,1882.74,315.30M,0.74%
2016-01-22,1879.43,1860.3,1879.43,1859.54,408.46M,2.11%
2016-01-21,1840.53,1848.1,1860.02,1838.04,433.74M,-0.27%
2016-01-20,1845.45,1885.36,1885.36,1830.06,407.30M,-2.34%
2016-01-19,1889.64,1879.8,1889.9,1866.76,335.32M,0.60%
2016-01-18,1878.45,1856.03,1882.21,1854.55,276.94M,-0.02%
2016-01-15,1878.87,1915.83,1918.3,1873.35,312.36M,-1.11%
2016-01-14,1900.01,1893.18,1900.48,1882.02,310.98M,-0.85%
2016-01-13,1916.28,1904.33,1921,1902.49,265.22M,1.34%
2016-01-12,1890.86,1907.61,1910.59,1888.94,295.14M,-0.21%
2016-01-11,1894.84,1897.18,1907.43,1892.69,328.77M,-1.19%
2016-01-08,1917.62,1889.42,1918.25,1883.82,430.20M,0.70%
2016-01-07,1904.33,1915.71,1926.41,1901.24,393.04M,-1.10%
2016-01-06,1925.43,1934.25,1934.25,1911.61,594.61M,-0.26%
2016-01-05,1930.53,1911.93,1937.57,1911.93,446.55M,0.61%
2016-01-04,1918.76,1954.47,1954.52,1918.76,359.02M,-2.17%
2015-12-30,1961.31,1973.03,1974.67,1958.78,304.46M,-0.25%
2015-12-29,1966.31,1956.49,1968.57,1946.21,401.43M,0.11%
2015-12-28,1964.06,1990.59,1991.19,1964.06,396.64M,-1.34%
2015-12-24,1990.65,2009.34,2009.99,1990.65,504.62M,-0.43%
2015-12-23,1999.22,1994.2,2007.42,1989.3,502.37M,0.33%
2015-12-22,1992.56,1984.37,1992.72,1971.32,577.24M,0.57%
2015-12-21,1981.19,1974.26,1986.66,1968.14,539.60M,0.30%
2015-12-18,1975.32,1960.32,1981.42,1958.12,677.73M,-0.13%
2015-12-17,1977.96,1984.06,1987.83,1967.64,379.57M,0.43%
2015-12-16,1969.4,1950.15,1975.63,1950.05,475.10M,1.88%
2015-12-15,1932.97,1935.82,1938.04,1925.75,434.74M,0.27%
2015-12-14,1927.82,1926.36,1930.4,1919.22,439.74M,-1.07%
2015-12-11,1948.62,1952.82,1961,1943.67,380.71M,-0.18%
2015-12-10,1952.07,1947.21,1956.84,1940.4,377.85M,0.20%
2015-12-09,1948.24,1951.39,1956.7,1944.78,378.10M,-0.04%
2015-12-08,1949.04,1964.22,1971.07,1948.43,406.18M,-0.75%
2015-12-07,1963.67,1987.62,1988.04,1963.66,382.13M,-0.54%
2015-12-04,1974.4,1972.16,1983.02,1970.48,379.47M,-0.99%
2015-12-03,1994.07,2000.2,2000.2,1981.59,365.87M,-0.76%
2015-12-02,2009.29,2026.08,2026.19,2009.29,631.32M,-0.72%
2015-12-01,2023.93,2001.51,2026.33,2001.51,573.34M,1.60%
2015-11-30,1991.97,2022.38,2022.38,1987.12,452.87M,-1.82%
2015-11-27,2028.99,2038.71,2038.72,2026.4,481.95M,-0.08%
2015-11-26,2030.68,2014.88,2033.18,2014.88,454.46M,1.06%
2015-11-25,2009.42,2018.24,2018.93,2007.91,391.65M,-0.34%
2015-11-24,2016.29,2004.29,2019.95,2003.06,417.00M,0.63%
2015-11-23,2003.7,1995.92,2008.34,1992.86,383.23M,0.70%
2015-11-20,1989.86,1988.96,1993.97,1985.93,413.66M,0.05%
2015-11-19,1988.91,1976.94,1988.92,1972.85,422.52M,1.33%
2015-11-18,1962.88,1967.25,1973.16,1961.43,541.86M,-0.04%
2015-11-17,1963.58,1967.36,1974.08,1959.22,417.56M,1.06%
2015-11-16,1943.02,1945.68,1956.09,1942.85,433.43M,-1.53%
2015-11-13,1973.29,1975.97,1981.27,1969.71,342.31M,-1.01%
2015-11-12,1993.36,1997.32,1998.66,1991.28,389.44M,-0.20%
2015-11-11,1997.27,1993.81,2001.73,1983.14,286.57M,0.03%
2015-11-10,1996.59,2015.45,2015.45,1988.54,417.46M,-1.44%
2015-11-09,2025.7,2038.59,2038.59,2022.52,435.39M,-0.75%
2015-11-06,2041.07,2048.17,2055.14,2038.46,465.03M,-0.41%
2015-11-05,2049.41,2049.3,2050.44,2039.93,349.08M,-0.16%
2015-11-04,2052.77,2053.51,2056.12,2042.38,545.09M,0.21%
2015-11-03,2048.4,2042.6,2053.24,2040.75,591.74M,0.65%
2015-11-02,2035.24,2033.15,2036.05,2028.2,366.38M,0.28%
2015-10-30,2029.47,2034.78,2038.56,2027.8,380.67M,-0.23%
2015-10-29,2034.16,2050.97,2064.72,2032.56,481.35M,-0.41%
2015-10-28,2042.51,2045.67,2045.67,2032.39,402.20M,-0.10%
2015-10-27,2044.65,2043.52,2045.81,2036.22,449.16M,-0.17%
2015-10-26,2048.08,2049.41,2049.6,2039.97,459.95M,0.38%
2015-10-23,2040.4,2043.67,2054.82,2036.92,649.00M,0.86%
2015-10-22,2023,2040.43,2042.57,2019.53,695.81M,-0.98%
2015-10-21,2042.98,2039.25,2053.95,2035.59,668.95M,0.18%
2015-10-20,2039.36,2031.5,2040.24,2026.67,958.06M,0.45%
2015-10-19,2030.27,2032.36,2036.3,2022.25,726.84M,0.00%
2015-10-16,2030.26,2037.98,2038.06,2025.19,550.80M,-0.15%
2015-10-15,2033.27,2008.29,2035.8,2007.46,498.90M,1.18%
2015-10-14,2009.55,2014.47,2016.14,2002.63,644.80M,-0.47%
2015-10-13,2019.05,2021.2,2024.5,2010.16,605.00M,-0.13%
2015-10-12,2021.63,2022.33,2030.92,2015.43,635.08M,0.10%
2015-10-08,2019.53,2016.36,2020.19,1998.66,700.99M,0.68%
2015-10-07,2005.84,1995.87,2006.24,1994.55,761.72M,0.76%
2015-10-06,1990.65,1996.29,1998.02,1985.17,661.64M,0.63%
2015-10-05,1978.25,1981.6,1994.65,1975.55,545.63M,0.44%
2015-10-02,1969.68,1979.41,1985.57,1969.68,1.03B,-0.49%
2015-10-01,1979.32,1963.55,1986.01,1958.63,678.98M,0.84%
2015-09-30,1962.81,1915.46,1962.84,1915.04,546.99M,1.03%
2015-09-25,1942.85,1948.3,1951.94,1932.49,796.57M,-0.22%
2015-09-24,1947.1,1956.94,1958.73,1944.31,921.27M,0.13%
2015-09-23,1944.64,1960.33,1968.16,1944.51,856.99M,-1.89%
2015-09-22,1982.06,1973.54,1983.99,1966.05,696.37M,0.88%
2015-09-21,1964.68,1973.24,1980.8,1960.11,376.42M,-1.57%
2015-09-18,1995.95,1978.39,1996.47,1964.12,523.80M,0.98%
2015-09-17,1976.49,1989.07,1989.07,1972.93,510.17M,0.05%
2015-09-16,1975.45,1949.49,1978.68,1949.15,584.76M,1.96%
2015-09-15,1937.56,1930.44,1938.9,1927.62,390.82M,0.32%
2015-09-14,1931.46,1947.65,1948.02,1921.45,362.92M,-0.51%
2015-09-11,1941.37,1942.88,1951.26,1939.73,503.01M,-1.06%
2015-09-10,1962.11,1918.42,1962.11,1915.44,460.34M,1.44%
2015-09-09,1934.2,1903.28,1934.2,1902.93,516.17M,2.96%
2015-09-08,1878.68,1889.14,1894.56,1868.48,391.89M,-0.24%
2015-09-07,1883.22,1883.36,1895.99,1870.59,288.16M,-0.15%
2015-09-04,1886.04,1921.81,1923.06,1879.94,361.09M,-1.54%
2015-09-03,1915.53,1929.78,1931.19,1911.17,297.28M,0.02%
2015-09-02,1915.22,1886.14,1920.62,1883.5,342.02M,0.05%
2015-09-01,1914.23,1934.44,1939.67,1914.22,324.48M,-1.40%
2015-08-31,1941.49,1934.12,1941.49,1925.52,350.94M,0.20%
2015-08-28,1937.67,1932.39,1938.61,1927.39,446.75M,1.56%
2015-08-27,1908,1912.42,1920.39,1898.98,482.66M,0.73%
2015-08-26,1894.09,1843.7,1895.45,1835.58,453.39M,2.57%
2015-08-25,1846.63,1840.94,1864.3,1806.79,451.59M,0.92%
2015-08-24,1829.81,1860.03,1872.86,1800.75,415.18M,-2.47%
2015-08-21,1876.07,1862.79,1886.49,1856.91,512.31M,-2.01%
2015-08-20,1914.55,1929.43,1933.79,1912.55,397.53M,-1.28%
2015-08-19,1939.38,1954.56,1959.51,1915.91,506.79M,-0.86%
2015-08-18,1956.26,1977.61,1979.33,1954.35,472.77M,-0.62%
2015-08-17,1968.52,1991.05,1991.05,1968.44,561.57M,-0.75%
2015-08-13,1983.46,1975.47,1990.7,1966.02,376.59M,0.40%
2015-08-12,1975.47,1980.04,1989.1,1948.91,524.25M,-0.56%
2015-08-11,1986.65,2020.15,2021.81,1986.46,366.41M,-0.82%
2015-08-10,2003.17,2008.44,2008.55,1993.96,308.33M,-0.35%
